node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note,node_type,degree,degree_centrality,betweenness_centrality
136713,GENIUS ADVANCE INDUSTRIAL LIMITED,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,06-JAN-2006,,,,Active,Portcullis Trustnet,1004257,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,3.370684817450215e-06
237076,,,,,,,"David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong CAYMAN ISLANDS",,,,,,,,,CYM,Cayman Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Address,1858,0.020119252295423783,0.012199405146734274
165398,Constantine Holdings Financial Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,14-MAR-2008,,,,Not To Be Renewed / In Deregistration,Portcullis Trustnet,1470001,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
165400,Goliath Trading Limited,,,BVI,British Virgin Islands,Standard International Company,"6 Temasek Boulevard #09-05 Suntec Four Singapore 038986;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,14-MAR-2008,,,,Active,Portcullis Trustnet,1469990,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
163356,Brilliance Jewels Corporation,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-MAR-2007,,,,Active,Portcullis Trustnet,1390269,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0625974725338949e-07
58922,Portcullis TrustNet (Samoa) Limited,,,,,,,,,,,,,,,WSM;IDN,Samoa;Indonesia,Offshore Leaks,The Offshore Leaks data is current through 2010,,Officer,2349,0.0156564363317116,0.0065939964438170556
290352,Deloitte & Touche-China Practice Group (T040) ????????,,,,,,,,,,,,,,,TWN,Taiwan,Offshore Leaks,The Offshore Leaks data is current through 2010,,Intermediary,859,0.0101815610101084,0.0024024602215253583
163384,Quavant Holdings Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,13-MAR-2007,,,,Active,Portcullis Trustnet,1391447,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
165433,Blue Sea Holding Properties Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,19-MAR-2008,,,,Active,Portcullis Trustnet,1470957,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
130619,MILLION STARS GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong",,07-DEC-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,355814,CYM;VGB,Cayman Islands;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,0.0001348226379935371
144958,I Management Services Inc.,,,BVI,British Virgin Islands,Standard International Company,"HOLD FOR COLLECTION;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-OCT-2003,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,563494,VGB;XXX,British Virgin Islands;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,7,6.0967431198253896e-05,6.01158863473226e-07
134719,Sunny Blossom Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,11-JUL-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,453698,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
159305,KINSUN INTERNATIONAL TRADING COMPANY LIMITED,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,17-JUL-2008,,,,Active,Portcullis Trustnet,1493787,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,2.99162622879224e-08
163410,Spring Action Holdings Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,15-MAR-2007,,,,Active,Portcullis Trustnet,1392244,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0126665690335682e-06
165458,Asia Capital Advice Corporation,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;6 Temasek Boulevard #09-06 Suntec Tower 4 Singapore 038986",,26-MAR-2008,,,,Active,Portcullis Trustnet,1471812,SGP;VGB,Singapore;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
130643,EXCELLENT OFFSHORE VENTURE INC.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-DEC-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,356106,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
56917,Trustcorp Limited,,,,,,,,,,,,,,,USA;SGP;JPN;VGB;GBR;HKG;XXX;THA;COK,United States;Singapore;Japan;British Virgin Islands;United Kingdom;Hong Kong;Not identified;Thailand;Cook Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Officer,1274,0.007620928899781737,0.004027014651572401
237148,,,,,,,"Equity Trust Chambers P.O. Box 3269 Maxkar Building APIA, Samoa",,,,,,,,,WSM,Samoa,Offshore Leaks,The Offshore Leaks data is current through 2010,,Address,1615,0.019631512845837754,0.00020587733203267895
142945,BOUNTI HARVEST CORPORATION,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-SEP-2004,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,613811,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
163435,JE-MAI CO. LTD,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,16-MAR-2007,,,,Active,Portcullis Trustnet,1392591,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
130667,SUPER LANE TRADING LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong",,07-JAN-2000,,,,Active,Portcullis Trustnet,362539,VGB;CYM,British Virgin Islands;Cayman Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,0.0001348226379935371
163439,Bizlink Network Incorporated,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,20-MAR-2007,,,,Active,Portcullis Trustnet,1393243,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
138866,SUMMERVILLE PACIFIC INC.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,10-JAN-2003,,,,Active,Portcullis Trustnet,529387,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
132725,GOODWIN OFFSHORE GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,01-SEP-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,404422,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
132727,JULEP RETURNS LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,01-SEP-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,404425,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,7.431856299594027e-07
142967,Yellow Dyson Investments Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-SEP-2004,,,,Active,Portcullis Trustnet,613711,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0620661737976281e-07
153221,SHARON LAND HOLDINGS LIMITED,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,25-JAN-2007,,,,Not To Be Renewed / In Deregistration,Portcullis Trustnet,1382197,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0620661737976281e-07
142984,GRADE ONE LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,10-SEP-2004,,,,Active,Portcullis Trustnet,614006,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
163470,Prime Trilogy Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,23-MAR-2007,,,,Active,Portcullis Trustnet,1393961,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
145047,Trac Capital Group Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;HOLD FOR COLLECTION",,07-JAN-2004,,,,Not To Be Renewed / In Deregistration,Portcullis Trustnet,576377,VGB;XXX,British Virgin Islands;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,6.01158863473226e-07
163484,AA Cornerstone Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-MAR-2007,,,,Active,Portcullis Trustnet,1394342,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
165533,HOLLY MOUNTAIN INC.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-APR-2008,,,,Active,Portcullis Trustnet,1474728,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
140963,STAR TOWER VENTURES INC.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-JAN-2004,,,,Active,Portcullis Trustnet,576791,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
163493,Southern Symphony Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-MAR-2007,,,,Active,Portcullis Trustnet,1394352,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
145064,New Heights Capital Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;6 Temasek Boulevard #09-05 Suntec Four Singapore 038986",,08-JAN-2007,,,,Active,Portcullis Trustnet,1377860,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0620661737976281e-07
147119,PT Wadah Tegar Indonesia Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,15-DEC-2005,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,689126,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
124591,SEAQUEST TRADING CORPORATION,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,25-OCT-1995,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,164262,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,5.326341246198369e-05
130740,Rosewood & K Asset Management Corp.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong",,04-JAN-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,359685,VGB;CYM,British Virgin Islands;Cayman Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,7.316091743790467e-05,0.0004055799337255921
165558,Purple Hues Services Ltd,,,BVI,British Virgin Islands,Standard International Company,"6 Temasek Boulevard #09-05 Suntec Four Singapore 038986;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,15-APR-2008,,,,Active,Portcullis Trustnet,1476177,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,7.316091743790467e-05,1.909505463197895e-06
163518,Blundell Equities Worldwide Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,28-MAR-2007,,,,Active,Portcullis Trustnet,1395264,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
165569,Barkly International Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,16-APR-2008,,,,Active,Portcullis Trustnet,1476455,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
163526,Tall Poppies Group Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,02-APR-2007,,,,Active,Portcullis Trustnet,1396262,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
143050,EVER PLUS GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,21-SEP-2004,,,,Active,Portcullis Trustnet,615544,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.7448090186232023e-07
157394,GOLDBUSH DESIGN LIMITED,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-JAN-2008,,,,Active,Portcullis Trustnet,1456797,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,2.1985555796984636e-07
163539,Moon Mist Enterprise Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;6 Temasek Boulevard #09-05 Suntec Four Singapore 038986",,03-APR-2007,,,,Active,Portcullis Trustnet,1396304,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
288469,,,,,,,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN",,,,,,,,,GBR,United Kingdom,Offshore Leaks,The Offshore Leaks data is current through 2010,,Address,5699,0.06949067807976979,0.030622635220454626
163547,Synthesis Asset Management Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,04-APR-2007,,,,Active,Portcullis Trustnet,1396543,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
165597,Crossley Hill Corporation,,,BVI,British Virgin Islands,Standard International Company,"6 Temasek Boulevard #09-05 Suntec Four Singapore 038986;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,22-APR-2008,,,,Not To Be Renewed / In Deregistration,Portcullis Trustnet,1477632,SGP;VGB,Singapore;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
130785,One Alliance Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,03-OCT-2005,,,,Active,Portcullis Trustnet,679218,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
163557,Blue Oasis Group Corporation,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-APR-2007,,,,Active,Portcullis Trustnet,1397128,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
163558,City Harbour Investments Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-APR-2007,,,,Active,Portcullis Trustnet,1397212,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
143079,GLOBAL FORD INTERNATIONAL LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,23-SEP-2004,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,615983,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,3.9805046001342586e-07
163560,Famous Landmark Incorporated,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-APR-2007,,,,Active,Portcullis Trustnet,1397221,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
147180,Billington Investments Overseas Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,03-JAN-2006,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1002579,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,7.431856299594027e-07
147185,Sihan Commercial Co Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,06-JAN-2006,,,,Active,Portcullis Trustnet,1004262,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
163570,Crowne Park Enterprise Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-APR-2007,,,,Active,Portcullis Trustnet,1397112,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
141043,StarJet Capital Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,12-JAN-2004,,,,Active,Portcullis Trustnet,577378,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
163573,Prudentia Holding Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-APR-2007,,,,Active,Portcullis Trustnet,1397356,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.8249687511477957e-06
163576,World Vision Worldwide Incorporated,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-APR-2007,,,,Active,Portcullis Trustnet,1397227,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.8249687511477957e-06
134906,MACRO VENTURE HOLDINGS INC.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,02-AUG-2001,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,457084,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
141050,Red Maple Holdings Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,12-JAN-2004,,,,Active,Portcullis Trustnet,577376,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
163584,Orange Leaf Overseas Ltd,,,BVI,British Virgin Islands,Standard International Company,"6 Temasek Boulevard #09-05 Suntec Tower 4 Singapore 038986;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,10-APR-2007,,,,Active,Portcullis Trustnet,1398581,SGP;VGB,Singapore;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0620661737976281e-07
155397,AWESOME DRAGON HOLDINGS LIMITED,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-JUL-2007,,,,Active,Portcullis Trustnet,1421502,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,3.370684817450215e-06
165637,Accenture International Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,07-MAY-2008,,,,Active,Portcullis Trustnet,1480299,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
147208,Advantage Business Management Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-JAN-2006,,,,Active,Portcullis Trustnet,1003606,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
48909,Sherper Limited,,,,,,,,,,,,,,,IDN;VGB,Indonesia;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Officer,698,0.007242930826352563,0.0002959284241719874
296719,UBS AG (HK),,,,,,,,,,,,,,,HKG,Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,,Intermediary,653,0.007608735413542086,0.0007920928837991234
139028,HY Far East International Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,06-FEB-2003,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,532679,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,3.370684817450215e-06
141077,Great Fortune Ventures Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,16-JAN-2004,,,,Active,Portcullis Trustnet,577956,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
143126,COMFORT BREEZE INTERNATIONAL CO. LTD,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-SEP-2000,,,,Active,Portcullis Trustnet,405662,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
